Sample in Buffer,Sample in Window,TRIGGER,dbg_txdata[31:0],dbg_txdatak[3:0],debug_state[20:0],dbg_rxstatus[2:0],dbg_rxdata[31:0],dbg_rxdatak[3:0],pcie_phy_top_inst/pcie_ltssm_downstream_inst/ordered_set_sent_cnt_r[15:0],pcie_phy_top_inst/pcie_ltssm_downstream_inst/gen_cnt_ts1[0].ts1_cnt[7:0],pcie_phy_top_inst/phy_receive_inst/gen_lane_descramble[0].ordered_set_handler_inst/curr_state[7:0],pipe_wrapper_i/rxvalid_cnt[4:0],dbg_phystatus,dbg_rxelecidle,dbg_txdetectrx,dbg_txelecidle,pipe_wrapper_i/gt_rxvalid,pcie_phy_top_inst/pcie_ltssm_downstream_inst/link_idle_satisfied,link_up,pipe_wrapper_i/rst_idle_reg,pcie_phy_top_inst/pcie_ltssm_downstream_inst/single_idle_received,pcie_phy_top_inst/ordered_set_tranmitted
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
23146,23146,0,0000767d,0,0000e3,0,000052cd,0,02e8,07,00,10,0,0,0,0,1,0,0,1,1,0
23147,23147,0,0000ec66,0,0000e3,0,00005cfd,3,02e8,07,00,10,0,0,0,0,1,0,0,1,1,0
23148,23148,0,0000904f,0,0000e3,0,0000f76f,0,02e8,07,00,10,0,0,0,0,1,0,0,1,1,0
23149,23149,0,00008fc0,0,0000e3,0,0000f84d,0,02e8,07,00,10,0,0,0,0,1,0,0,1,1,0
23150,23150,0,0000a2ba,0,0000e3,0,0000f7d3,0,02e8,07,00,10,0,0,0,0,1,0,0,1,1,0
23151,23151,0,000071d3,0,0000e3,0,00005cfd,3,02e8,07,00,10,0,0,0,0,1,0,0,1,1,1
23152,23152,0,00004b7a,0,0000e3,0,00003569,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23153,23153,0,00003cf9,0,0000e3,0,0000383b,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23154,23154,0,0000694e,0,0000e3,0,000085af,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23155,23155,0,000019b9,0,0000e3,0,00005cfd,3,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23156,23156,0,00005bd8,0,0000e3,0,0000fc72,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23157,23157,0,000057c0,0,0000e3,0,0000dada,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23158,23158,0,00006afa,0,0000e3,0,0000922b,0,02e9,07,00,10,0,0,0,0,1,0,0,1,1,0
23159,23159,0,0000fa5d,0,0000e3,0,00005cfd,3,02e9,07,00,10,0,0,0,0,1,0,0,1,1,1
23160,23160,0,0000d561,0,0000e3,0,0000b7ba,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23161,23161,0,00004430,0,0000e3,0,00005689,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23162,23162,0,00002ad4,0,0000e3,0,0000d355,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23163,23163,0,00007475,0,0000e3,0,00005cfd,3,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23164,23164,0,0000961f,0,0000e3,0,00005dd0,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23165,23165,0,0000910d,0,0000e3,0,0000585b,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23166,23166,0,0000eeb4,0,0000e3,0,000014c6,0,02ea,07,00,10,0,0,0,0,1,0,0,1,1,0
23167,23167,0,00005afc,0,0000e3,0,00005cfd,3,02ea,07,00,10,0,0,0,0,1,0,0,1,1,1
23168,23168,0,00005edb,0,0000e3,0,000064ab,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23169,23169,0,00005a1b,0,0000e3,0,0000a453,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23170,23170,0,0000ae29,0,0000e3,0,0000076f,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23171,23171,0,00005c7f,0,0000e3,0,00005cfd,3,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23172,23172,0,000030d4,0,0000e3,0,0000fe9b,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23173,23173,0,0000ec45,0,0000e3,0,0000c057,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23174,23174,0,0000706b,0,0000e3,0,00008a8b,0,02eb,07,00,10,0,0,0,0,1,0,0,1,1,0
23175,23175,0,000032e3,0,0000e3,0,00005cfd,3,02eb,07,00,10,0,0,0,0,1,0,0,1,1,1
23176,23176,0,0000a606,0,0000e3,0,000006a6,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23177,23177,0,0000ad96,0,0000e3,0,00006f2f,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23178,23178,0,00000f91,0,0000e3,0,00003790,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23179,23179,0,00009ee6,0,0000e3,0,00005cfd,3,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23180,23180,0,0000c823,0,0000e3,0,00001c9b,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23181,23181,0,00003be4,0,0000e3,0,0000b727,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23182,23182,0,000046f9,0,0000e3,0,000007d9,0,02ec,07,00,10,0,0,0,0,1,0,0,1,1,0
23183,23183,0,0000987e,0,0000e3,0,00005cfd,3,02ec,07,00,10,0,0,0,0,1,0,0,1,1,1
23184,23184,0,0000de35,0,0000e3,0,0000c3af,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23185,23185,0,0000f6e1,0,0000e3,0,000038ff,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23186,23186,0,000000e4,0,0000e3,0,00009579,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23187,23187,0,0000b8f1,0,0000e3,0,00005cfd,3,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23188,23188,0,000009a7,0,0000e3,0,00006633,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23189,23189,0,0000e844,0,0000e3,0,0000b6a5,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23190,23190,0,00004c8a,0,0000e3,0,0000967f,0,02ed,07,00,10,0,0,0,0,1,0,0,1,1,0
23191,23191,0,00006bb7,0,0000e3,0,00005cfd,3,02ed,07,00,10,0,0,0,0,1,0,0,1,1,1
23192,23192,0,0000cb27,0,0000e3,0,0000c0ba,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23193,23193,0,000018a8,0,0000e3,0,0000eba1,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23194,23194,0,0000eaf2,0,0000e3,0,000067e3,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23195,23195,0,00009e54,0,0000e3,0,00005cfd,3,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23196,23196,0,00007889,0,0000e3,0,00002ead,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23197,23197,0,000013d4,0,0000e3,0,0000f1e5,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23198,23198,0,0000080d,0,0000e3,0,00004f99,0,02ee,07,00,10,0,0,0,0,1,0,0,1,1,0
23199,23199,0,000029cc,0,0000e3,0,00005cfd,3,02ee,07,00,10,0,0,0,0,1,0,0,1,1,1
23200,23200,0,00008727,0,0000e3,0,0000df14,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23201,23201,0,00005b88,0,0000e3,0,000056fd,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23202,23202,0,0000cf9d,0,0000e3,0,0000032b,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23203,23203,0,000054eb,0,0000e3,0,00005cfd,3,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23204,23204,0,0000b19f,0,0000e3,0,0000d24b,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23205,23205,0,0000d139,0,0000e3,0,0000d2b6,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23206,23206,0,00002084,0,0000e3,0,00007b8f,0,02ef,07,00,10,0,0,0,0,1,0,0,1,1,0
23207,23207,0,00006798,0,0000e3,0,00005cfd,3,02ef,07,00,10,0,0,0,0,1,0,0,1,1,1
23208,23208,0,00003e2e,0,0000e3,0,000057ab,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23209,23209,0,00007bf8,0,0000e3,0,0000539b,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23210,23210,0,0000d8e7,0,0000e3,0,00002e9c,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23211,23211,0,000038b2,0,0000e3,0,00005cfd,3,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23212,23212,0,00008dea,0,0000e3,0,000079ac,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23213,23213,0,000000e6,0,0000e3,0,000053cc,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23214,23214,0,0000c8f3,0,0000e3,0,00001ec6,0,02f0,07,00,10,0,0,0,0,1,0,0,1,1,0
23215,23215,0,00000325,0,0000e3,0,00005cfd,3,02f0,07,00,10,0,0,0,0,1,0,0,1,1,1
23216,23216,0,0000b36a,0,0000e3,0,0000f28b,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23217,23217,0,00001baa,0,0000e3,0,00000564,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23218,23218,0,000059b8,0,0000e3,0,00003564,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23219,23219,0,00002dd9,0,0000e3,0,00005cfd,3,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23220,23220,0,000093d1,0,0000e3,0,000060e6,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23221,23221,0,00004c08,0,0000e3,0,0000d0f1,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23222,23222,0,0000bb29,0,0000e3,0,000001b6,0,02f1,07,00,10,0,0,0,0,1,0,0,1,1,0
23223,23223,0,00000a27,0,0000e3,0,00005cfd,3,02f1,07,00,10,0,0,0,0,1,0,0,1,1,1
23224,23224,0,00008b90,0,0000e3,0,0000531e,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23225,23225,0,00003e07,0,0000e3,0,00004fd6,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23226,23226,0,000013d7,0,0000e3,0,0000407e,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23227,23227,0,0000400e,0,0000e3,0,00005cfd,3,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23228,23228,0,0000260f,0,0000e3,0,00008440,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23229,23229,0,0000f19e,0,0000e3,0,0000b9ac,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23230,23230,0,0000a738,0,0000e3,0,0000981f,0,02f2,07,00,10,0,0,0,0,1,0,0,1,1,0
23231,23231,0,0000e495,0,0000e3,0,00005cfd,3,02f2,07,00,10,0,0,0,0,1,0,0,1,1,1
23232,23232,0,0000416a,0,0000e3,0,0000ddae,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23233,23233,0,00007f5a,0,0000e3,0,00009c2e,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23234,23234,0,0000a4be,0,0000e3,0,00002a59,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23235,23235,0,00001747,0,0000e3,0,00005cfd,3,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23236,23236,0,00002c61,0,0000e3,0,00009bbf,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23237,23237,0,0000ea48,0,0000e3,0,0000a4ac,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23238,23238,0,0000d6f7,0,0000e3,0,0000c787,0,02f3,07,00,10,0,0,0,0,1,0,0,1,1,0
23239,23239,0,00007ff1,0,0000e3,0,00005cfd,3,02f3,07,00,10,0,0,0,0,1,0,0,1,1,1
23240,23240,0,00001c0f,0,0000e3,0,00008e80,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23241,23241,0,00004eae,0,0000e3,0,0000c2ce,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23242,23242,0,0000a1e4,0,0000e3,0,0000a07c,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23243,23243,0,000042c9,0,0000e3,0,00005cfd,3,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23244,23244,0,0000fcaa,0,0000e3,0,00002d9a,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23245,23245,0,00006b10,0,0000e3,0,0000fa9e,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23246,23246,0,00006b9b,0,0000e3,0,00000561,0,02f4,07,00,10,0,0,0,0,1,0,0,1,1,0
23247,23247,0,00007b0d,0,0000e3,0,00005cfd,3,02f4,07,00,10,0,0,0,0,1,0,0,1,1,1
23248,23248,0,00009004,0,0000e3,0,0000e05f,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23249,23249,0,00006f84,0,0000e3,0,00004c51,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23250,23250,0,0000e7f0,0,0000e3,0,00008bad,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23251,23251,0,0000a24e,0,0000e3,0,00005cfd,3,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23252,23252,0,00000131,0,0000e3,0,00003cc5,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23253,23253,0,0000190d,0,0000e3,0,00006075,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23254,23254,0,00007b74,0,0000e3,0,0000e9ae,0,02f5,07,00,10,0,0,0,0,1,0,0,1,1,0
23255,23255,0,00006076,0,0000e3,0,00005cfd,3,02f5,07,00,10,0,0,0,0,1,0,0,1,1,1
23256,23256,0,0000c97c,0,0000e3,0,00003cf4,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23257,23257,0,0000b28f,0,0000e3,0,00003840,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23258,23258,0,0000da62,0,0000e3,0,000005df,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23259,23259,0,0000c25b,0,0000e3,0,00005cfd,3,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23260,23260,0,00007827,0,0000e3,0,0000f223,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23261,23261,0,00007360,0,0000e3,0,0000f5d6,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23262,23262,0,000041a1,0,0000e3,0,0000634e,0,02f6,07,00,10,0,0,0,0,1,0,0,1,1,0
23263,23263,0,00003f82,0,0000e3,0,00005cfd,3,02f6,07,00,10,0,0,0,0,1,0,0,1,1,1
23264,23264,0,00002a76,0,0000e3,0,000034d7,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23265,23265,0,00000ccc,0,0000e3,0,0000d1a4,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23266,23266,0,0000e5ff,0,0000e3,0,000000d6,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23267,23267,0,00007030,0,0000e3,0,00005cfd,3,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23268,23268,0,00001ab4,0,0000e3,0,0000133a,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23269,23269,0,0000b89c,0,0000e3,0,000049f5,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23270,23270,0,0000d1c2,0,0000e3,0,000026ca,0,02f7,07,00,10,0,0,0,0,1,0,0,1,1,0
23271,23271,0,00000068,0,0000e3,0,00005cfd,3,02f7,07,00,10,0,0,0,0,1,0,0,1,1,1
23272,23272,0,00000060,0,0000e3,0,0000e011,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23273,23273,0,0000f869,0,0000e3,0,00007410,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23274,23274,0,0000d721,0,0000e3,0,0000dea2,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23275,23275,0,0000960e,0,0000e3,0,00005cfd,3,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23276,23276,0,0000611f,0,0000e3,0,0000735e,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23277,23277,0,0000b025,0,0000e3,0,00003898,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23278,23278,0,0000d8a2,0,0000e3,0,0000c517,0,02f8,07,00,10,0,0,0,0,1,0,0,1,1,0
23279,23279,0,0000b0f9,0,0000e3,0,00005cfd,3,02f8,07,00,10,0,0,0,0,1,0,0,1,1,1
23280,23280,0,0000f86e,0,0000e3,0,000030d8,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23281,23281,0,00007f26,0,0000e3,0,0000854a,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23282,23282,0,00008cc9,0,0000e3,0,0000694c,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23283,23283,0,0000a1fa,0,0000e3,0,00005cfd,3,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23284,23284,0,0000e2d5,0,0000e3,0,0000a875,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23285,23285,0,000097b4,0,0000e3,0,00002bbd,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23286,23286,0,00006884,0,0000e3,0,000065fd,0,02f9,07,00,10,0,0,0,0,1,0,0,1,1,0
23287,23287,0,00002058,0,0000e3,0,00005cfd,3,02f9,07,00,10,0,0,0,0,1,0,0,1,1,1
23288,23288,0,00004754,0,0000e3,0,00006bb9,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23289,23289,0,0000f1f1,0,0000e3,0,0000d22a,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23290,23290,0,00000f5f,0,0000e3,0,00000b0d,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23291,23291,0,0000063b,0,0000e3,0,00005cfd,3,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23292,23292,0,000056ae,0,0000e3,0,0000c707,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23293,23293,0,0000bba4,0,0000e3,0,0000ccad,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23294,23294,0,00008ab7,0,0000e3,0,00009f46,0,02fa,07,00,10,0,0,0,0,1,0,0,1,1,0
23295,23295,0,00007f1f,0,0000e3,0,00005cfd,3,02fa,07,00,10,0,0,0,0,1,0,0,1,1,1
23296,23296,0,00002cf5,0,0000e3,0,00002cac,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23297,23297,0,000062c3,0,0000e3,0,00004b94,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23298,23298,0,000053a1,0,0000e3,0,000064d2,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23299,23299,0,0000ae72,0,0000e3,0,00005cfd,3,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23300,23300,0,00007428,0,0000e3,0,00007bd3,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23301,23301,0,00002e4e,0,0000e3,0,0000b1c8,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23302,23302,0,00009011,0,0000e3,0,000089b2,0,02fb,07,00,10,0,0,0,0,1,0,0,1,1,0
23303,23303,0,00007f92,0,0000e3,0,00005cfd,3,02fb,07,00,10,0,0,0,0,1,0,0,1,1,1
23304,23304,0,0000ac65,0,0000e3,0,00007c90,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23305,23305,0,0000964c,0,0000e3,0,00006e2d,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23306,23306,0,00004153,0,0000e3,0,000006aa,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23307,23307,0,0000df66,0,0000e3,0,00005cfd,3,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23308,23308,0,00006787,0,0000e3,0,0000d798,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23309,23309,0,0000a633,0,0000e3,0,0000e7ac,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23310,23310,0,000015a7,0,0000e3,0,00004acf,0,02fc,07,00,10,0,0,0,0,1,0,0,1,1,0
23311,23311,0,0000f6e4,0,0000e3,0,00005cfd,3,02fc,07,00,10,0,0,0,0,1,0,0,1,1,1
23312,23312,0,0000d8e1,0,0000e3,0,00003593,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23313,23313,0,0000a8b4,0,0000e3,0,000020d6,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23314,23314,0,0000926c,0,0000e3,0,0000e716,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23315,23315,0,0000ed94,0,0000e3,0,00005cfd,3,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23316,23316,0,00003193,0,0000e3,0,0000fb3b,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23317,23317,0,00005534,0,0000e3,0,00008d34,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23318,23318,0,00009868,0,0000e3,0,000038f9,0,02fd,07,00,10,0,0,0,0,1,0,0,1,1,0
23319,23319,0,00008620,0,0000e3,0,00005cfd,3,02fd,07,00,10,0,0,0,0,1,0,0,1,1,1
23320,23320,0,0000b2b7,0,0000e3,0,0000bc83,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23321,23321,0,0000425f,0,0000e3,0,00003c3d,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23322,23322,0,00000423,0,0000e3,0,00001149,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23323,23323,0,0000e4c4,0,0000e3,0,00005cfd,3,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23324,23324,0,0000e136,0,0000e3,0,000051b6,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23325,23325,0,0000440a,0,0000e3,0,00003d14,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23326,23326,0,0000c2eb,0,0000e3,0,0000385e,0,02fe,07,00,10,0,0,0,0,1,0,0,1,1,0
23327,23327,0,0000b88f,0,0000e3,0,00005cfd,3,02fe,07,00,10,0,0,0,0,1,0,0,1,1,1
23328,23328,0,000051d2,0,0000e3,0,0000df26,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23329,23329,0,0000547b,0,0000e3,0,000046cb,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23330,23330,0,0000d910,0,0000e3,0,0000e099,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23331,23331,0,0000416b,0,0000e3,0,00005cfd,3,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23332,23332,0,0000475b,0,0000e3,0,0000e02c,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23333,23333,0,0000a1ff,0,0000e3,0,00003428,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23334,23334,0,00003ad0,0,0000e3,0,0000089f,0,02ff,07,00,10,0,0,0,0,1,0,0,1,1,0
23335,23335,0,000087f1,0,0000e3,0,00005cfd,3,02ff,07,00,10,0,0,0,0,1,0,0,1,1,1
23336,23336,0,0000f34f,0,0000e3,0,0000e4d8,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23337,23337,0,00002588,0,0000e3,0,0000402a,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23338,23338,0,00003a4d,0,0000e3,0,000006fd,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23339,23339,0,0000cf72,0,0000e3,0,00005cfd,3,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23340,23340,0,00005c10,0,0000e3,0,0000f34e,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23341,23341,0,000098b3,0,0000e3,0,00006c8b,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23342,23342,0,00000eeb,0,0000e3,0,00001c67,0,0300,07,00,10,0,0,0,0,1,0,0,1,1,0
23343,23343,0,000067af,0,0000e3,0,00005cfd,3,0300,07,00,10,0,0,0,0,1,0,0,1,1,1
23344,23344,0,0000f61d,0,0000e3,0,0000a0a2,0,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23345,23345,0,0000880f,0,0000e3,0,0000b2bb,0,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23346,23346,0,0000c5ce,0,0000e3,0,00003283,0,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23347,23347,0,00000f05,0,0000e3,0,0000bcfd,3,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23348,23348,0,0000166d,0,0000e3,0,00001c1c,3,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23349,23349,0,00004d75,0,0000e3,0,00005c1c,3,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23350,23350,0,0000ea67,0,0000e3,0,0000c015,0,0301,07,00,10,0,0,0,0,1,0,0,1,1,0
23351,23351,0,00002ede,0,0000e3,0,0000b314,0,0301,07,00,10,0,0,0,0,1,0,0,1,1,1
23352,23352,0,0000f89e,0,0000e3,0,00002b0e,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23353,23353,0,0000efc0,0,0000e3,0,00005cfd,3,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23354,23354,0,0000cbba,0,0000e3,0,0000286c,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23355,23355,0,0000502b,0,0000e3,0,0000bfa6,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23356,23356,0,000045ad,0,0000e3,0,00009684,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23357,23357,0,0000236f,0,0000e3,0,00005cfd,3,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23358,23358,0,00004c2f,0,0000e3,0,0000a742,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,0
23359,23359,0,0000bb09,0,0000e3,0,00002de6,0,0302,07,01,10,0,0,0,0,1,0,0,1,1,1
23360,23360,0,0000a200,0,0000e3,0,0000cb3a,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23361,23361,0,00003970,0,0000e3,0,00005cfd,3,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23362,23362,0,00004c02,0,0000e3,0,00007700,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23363,23363,0,00003322,0,0000e3,0,0000cc2a,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23364,23364,0,00002fed,0,0000e3,0,000097dd,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23365,23365,0,00009191,0,0000e3,0,00005cfd,3,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23366,23366,0,00009e36,0,0000e3,0,0000245f,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,0
23367,23367,0,0000f0e2,0,0000e3,0,00009ab1,0,0303,07,00,10,0,0,0,0,1,0,0,1,1,1
23368,23368,0,0000ce77,0,0000e3,0,00009448,0,0304,07,00,10,0,0,0,0,1,0,0,1,1,0
23369,23369,0,0000c52d,0,0000e3,0,00005cfd,3,0304,07,00,10,0,0,0,0,1,0,0,1,1,0
